,action,instance_id,step,type,strtype
647,9,5071,8,"['24', '24']","['24', '24']"
648,9,5072,0,"['14', '14']","['14', '14']"
649,8,5072,1,"['24', '24']","['24', '24']"
650,8,5072,2,['24'],['24']
651,9,5072,3,['14'],['14']
652,7,5072,4,"['26', '24']","['26', '24']"
653,6,5072,5,['26'],['26']
654,5,5072,6,"['24', '24']","['24', '24']"
655,1,5072,7,"['16', '14']","['16', '14']"
656,4,5072,8,['16'],['16']
657,9,5073,0,"['24', '24']","['24', '24']"
658,8,5073,1,['26'],['26']
659,9,5073,2,"['24', '24']","['24', '24']"
660,7,5073,3,['14'],['14']
661,6,5073,4,['16'],['16']
662,7,5073,5,"['14', '14']","['14', '14']"
663,5,5073,6,"['14', '16']","['14', '16']"
664,1,5073,7,"['24', '26']","['24', '26']"
665,9,5073,8,['24'],['24']
666,9,5074,0,['14'],['14']
667,8,5074,1,['16'],['16']
668,7,5074,2,"['24', '24']","['24', '24']"
669,6,5074,3,"['26', '24']","['26', '24']"
670,7,5074,4,['24'],['24']
671,5,5074,5,"['16', '14']","['16', '14']"
672,9,5074,6,"['14', '14']","['14', '14']"
673,4,5074,7,"['24', '24']","['24', '24']"
674,3,5074,8,['26'],['26']
675,9,5075,0,"['14', '14']","['14', '14']"
676,8,5075,1,['26'],['26']
677,7,5075,2,"['14', '16']","['14', '16']"
678,6,5075,3,['24'],['24']
679,5,5075,4,"['24', '26']","['24', '26']"
680,6,5075,5,"['24', '24']","['24', '24']"
681,9,5075,6,['14'],['14']
682,4,5075,7,"['24', '24']","['24', '24']"
683,3,5075,8,['16'],['16']
684,9,5076,0,"['16', '14']","['16', '14']"
685,9,5076,1,['16'],['16']
686,8,5076,2,"['14', '14']","['14', '14']"
687,7,5076,3,"['24', '24']","['24', '24']"
688,8,5076,4,['14'],['14']
689,6,5076,5,"['26', '24']","['26', '24']"
690,5,5076,6,"['24', '24']","['24', '24']"
691,7,5076,7,['24'],['24']
692,4,5076,8,['26'],['26']
693,9,5077,0,"['24', '24']","['24', '24']"
694,8,5077,1,"['26', '24']","['26', '24']"
695,9,5077,2,"['24', '24']","['24', '24']"
696,7,5077,3,"['14', '14']","['14', '14']"
697,9,5077,4,['24'],['24']
698,8,5077,5,['26'],['26']
699,6,5077,6,['16'],['16']
700,5,5077,7,"['14', '16']","['14', '16']"
701,7,5077,8,['14'],['14']
702,9,5078,0,"['26', '24']","['26', '24']"
703,8,5078,1,"['16', '14']","['16', '14']"
704,9,5078,2,['26'],['26']
705,7,5078,3,['14'],['14']
706,6,5078,4,"['24', '24']","['24', '24']"
707,5,5078,5,"['24', '24']","['24', '24']"
708,8,5078,6,['16'],['16']
709,6,5078,7,['24'],['24']
710,7,5078,8,"['14', '14']","['14', '14']"
711,9,5079,0,"['24', '24']","['24', '24']"
712,9,5079,1,"['24', '24']","['24', '24']"
713,8,5079,2,"['14', '14']","['14', '14']"
714,9,5079,3,['24'],['24']
715,7,5079,4,"['24', '26']","['24', '26']"
716,6,5079,5,"['16', '14']","['16', '14']"
717,8,5079,6,['14'],['14']
718,5,5079,7,['16'],['16']
719,4,5079,8,['26'],['26']
720,9,5080,0,"['14', '14']","['14', '14']"
721,8,5080,1,"['24', '24']","['24', '24']"
722,7,5080,2,"['16', '14']","['16', '14']"
723,6,5080,3,"['24', '26']","['24', '26']"
724,5,5080,4,['26'],['26']
725,4,5080,5,['16'],['16']
726,9,5080,6,['14'],['14']
727,8,5080,7,['24'],['24']
728,1,5080,8,"['24', '24']","['24', '24']"
729,9,5081,0,['14'],['14']
730,9,5081,1,"['14', '14']","['14', '14']"
731,8,5081,2,"['24', '24']","['24', '24']"
732,7,5081,3,"['26', '24']","['26', '24']"
733,6,5081,4,['26'],['26']
734,5,5081,5,"['14', '16']","['14', '16']"
735,8,5081,6,['24'],['24']
736,4,5081,7,"['24', '24']","['24', '24']"
737,3,5081,8,['16'],['16']
738,9,5082,0,['24'],['24']
739,8,5082,1,"['14', '14']","['14', '14']"
740,7,5082,2,['16'],['16']
741,8,5082,3,['14'],['14']
742,9,5082,4,"['24', '24']","['24', '24']"
743,6,5082,5,"['26', '24']","['26', '24']"
744,5,5082,6,"['14', '16']","['14', '16']"
745,9,5082,7,"['24', '24']","['24', '24']"
746,4,5082,8,['26'],['26']
747,9,5083,0,"['14', '14']","['14', '14']"
748,9,5083,1,['14'],['14']
749,8,5083,2,"['24', '26']","['24', '26']"
750,8,5083,3,"['24', '24']","['24', '24']"
751,7,5083,4,"['24', '24']","['24', '24']"
752,6,5083,5,['26'],['26']
753,5,5083,6,"['16', '14']","['16', '14']"
754,4,5083,7,['16'],['16']
755,7,5083,8,['24'],['24']
756,9,5084,0,['24'],['24']
757,8,5084,1,"['16', '14']","['16', '14']"
758,8,5084,2,['16'],['16']
759,7,5084,3,['14'],['14']
760,6,5084,4,"['24', '26']","['24', '26']"
761,9,5084,5,"['24', '24']","['24', '24']"
762,5,5084,6,['26'],['26']
763,7,5084,7,"['14', '14']","['14', '14']"
764,9,5084,8,"['24', '24']","['24', '24']"
765,9,5085,0,"['14', '14']","['14', '14']"
766,9,5085,1,['14'],['14']
767,8,5085,2,['26'],['26']
768,7,5085,3,"['24', '24']","['24', '24']"
769,6,5085,4,"['24', '26']","['24', '26']"
770,5,5085,5,"['24', '24']","['24', '24']"
771,4,5085,6,['16'],['16']
772,7,5085,7,['24'],['24']
773,1,5085,8,"['16', '14']","['16', '14']"
774,9,5086,0,['24'],['24']
775,8,5086,1,['14'],['14']
776,7,5086,2,['26'],['26']
777,6,5086,3,"['26', '24']","['26', '24']"
778,9,5086,4,"['24', '24']","['24', '24']"
779,8,5086,5,"['14', '14']","['14', '14']"
780,5,5086,6,['16'],['16']
781,9,5086,7,"['24', '24']","['24', '24']"
782,1,5086,8,"['14', '16']","['14', '16']"
783,9,5087,0,['26'],['26']
784,8,5087,1,"['24', '24']","['24', '24']"
785,7,5087,2,"['14', '14']","['14', '14']"
786,8,5087,3,['24'],['24']
787,6,5087,4,"['26', '24']","['26', '24']"
788,5,5087,5,"['24', '24']","['24', '24']"
789,7,5087,6,['14'],['14']
790,1,5087,7,"['14', '16']","['14', '16']"
791,4,5087,8,['16'],['16']
792,9,5088,0,"['16', '14']","['16', '14']"
793,8,5088,1,"['24', '24']","['24', '24']"
794,9,5088,2,['16'],['16']
795,7,5088,3,['14'],['14']
796,6,5088,4,['26'],['26']
797,5,5088,5,"['24', '26']","['24', '26']"
798,7,5088,6,"['14', '14']","['14', '14']"
799,8,5088,7,['24'],['24']
800,4,5088,8,"['24', '24']","['24', '24']"
801,9,5089,0,['14'],['14']
802,8,5089,1,"['24', '24']","['24', '24']"
803,7,5089,2,"['14', '16']","['14', '16']"
804,8,5089,3,['24'],['24']
805,6,5089,4,"['24', '24']","['24', '24']"
806,5,5089,5,['16'],['16']
807,9,5089,6,"['14', '14']","['14', '14']"
808,4,5089,7,['26'],['26']
809,1,5089,8,"['24', '26']","['24', '26']"
810,9,5090,0,['26'],['26']
811,8,5090,1,['14'],['14']
812,8,5090,2,"['14', '14']","['14', '14']"
813,7,5090,3,"['24', '24']","['24', '24']"
814,6,5090,4,"['24', '24']","['24', '24']"
815,5,5090,5,"['24', '26']","['24', '26']"
816,1,5090,6,"['16', '14']","['16', '14']"
817,7,5090,7,['24'],['24']
818,4,5090,8,['16'],['16']
819,9,5091,0,"['24', '24']","['24', '24']"
820,8,5091,1,['26'],['26']
821,7,5091,2,"['16', '14']","['16', '14']"
822,9,5091,3,['24'],['24']
823,6,5091,4,['14'],['14']
824,6,5091,5,"['14', '14']","['14', '14']"
825,5,5091,6,"['24', '26']","['24', '26']"
826,9,5091,7,"['24', '24']","['24', '24']"
827,4,5091,8,['16'],['16']
828,9,5092,0,['24'],['24']
829,8,5092,1,['14'],['14']
830,7,5092,2,['26'],['26']
831,6,5092,3,['16'],['16']
832,8,5092,4,"['14', '14']","['14', '14']"
833,9,5092,5,"['24', '24']","['24', '24']"
834,5,5092,6,"['16', '14']","['16', '14']"
835,1,5092,7,"['24', '26']","['24', '26']"
836,9,5092,8,"['24', '24']","['24', '24']"
837,9,5093,0,['26'],['26']
838,8,5093,1,"['16', '14']","['16', '14']"
839,7,5093,2,['14'],['14']
840,6,5093,3,['24'],['24']
841,6,5093,4,"['24', '24']","['24', '24']"
842,5,5093,5,"['24', '26']","['24', '26']"
843,7,5093,6,"['14', '14']","['14', '14']"
844,8,5093,7,['16'],['16']
845,4,5093,8,"['24', '24']","['24', '24']"
846,9,5094,0,['16'],['16']
847,8,5094,1,['14'],['14']
848,7,5094,2,['24'],['24']
849,7,5094,3,"['24', '24']","['24', '24']"
850,6,5094,4,"['24', '26']","['24', '26']"
851,8,5094,5,"['14', '14']","['14', '14']"
852,5,5094,6,"['16', '14']","['16', '14']"
853,4,5094,7,['26'],['26']
854,1,5094,8,"['24', '24']","['24', '24']"
855,9,5095,0,"['14', '14']","['14', '14']"
856,8,5095,1,['26'],['26']
857,7,5095,2,['16'],['16']
858,6,5095,3,"['24', '24']","['24', '24']"
859,9,5095,4,['14'],['14']
860,5,5095,5,"['14', '16']","['14', '16']"
861,1,5095,6,"['26', '24']","['26', '24']"
862,6,5095,7,['24'],['24']
863,4,5095,8,"['24', '24']","['24', '24']"
864,9,5096,0,['16'],['16']
865,8,5096,1,"['24', '24']","['24', '24']"
866,7,5096,2,['14'],['14']
867,7,5096,3,"['14', '14']","['14', '14']"
868,8,5096,4,"['24', '24']","['24', '24']"
869,6,5096,5,"['24', '26']","['24', '26']"
870,6,5096,6,['24'],['24']
871,5,5096,7,['26'],['26']
872,1,5096,8,"['16', '14']","['16', '14']"
873,9,5097,0,"['14', '16']","['14', '16']"
874,8,5097,1,['16'],['16']
875,9,5097,2,"['14', '14']","['14', '14']"
876,7,5097,3,"['24', '26']","['24', '26']"
877,6,5097,4,"['24', '24']","['24', '24']"
878,5,5097,5,['14'],['14']
879,7,5097,6,['24'],['24']
880,4,5097,7,['26'],['26']
881,1,5097,8,"['24', '24']","['24', '24']"
882,9,5098,0,['24'],['24']
883,8,5098,1,['26'],['26']
884,7,5098,2,"['14', '14']","['14', '14']"
885,7,5098,3,['14'],['14']
886,6,5098,4,"['14', '16']","['14', '16']"
887,9,5098,5,"['24', '24']","['24', '24']"
888,5,5098,6,['16'],['16']
889,1,5098,7,"['26', '24']","['26', '24']"
890,9,5098,8,"['24', '24']","['24', '24']"
891,9,5099,0,"['24', '24']","['24', '24']"
892,9,5099,1,"['24', '24']","['24', '24']"
893,8,5099,2,"['14', '14']","['14', '14']"
894,8,5099,3,['14'],['14']
895,7,5099,4,['16'],['16']
896,6,5099,5,['26'],['26']
897,9,5099,6,['24'],['24']
898,5,5099,7,"['24', '26']","['24', '26']"
899,1,5099,8,"['14', '16']","['14', '16']"
900,9,5100,0,"['24', '24']","['24', '24']"
901,8,5100,1,"['26', '24']","['26', '24']"
902,9,5100,2,"['24', '24']","['24', '24']"
903,7,5100,3,"['16', '14']","['16', '14']"
904,6,5100,4,"['14', '14']","['14', '14']"
905,9,5100,5,['24'],['24']
906,8,5100,6,['26'],['26']
907,5,5100,7,['16'],['16']
908,6,5100,8,['14'],['14']
909,9,5101,0,"['24', '24']","['24', '24']"
910,8,5101,1,['14'],['14']
911,9,5101,2,['24'],['24']
912,7,5101,3,"['24', '26']","['24', '26']"
913,6,5101,4,"['16', '14']","['16', '14']"
914,9,5101,5,"['24', '24']","['24', '24']"
915,5,5101,6,['16'],['16']
916,4,5101,7,['26'],['26']
917,8,5101,8,"['14', '14']","['14', '14']"
918,9,5102,0,['16'],['16']
919,8,5102,1,['26'],['26']
920,7,5102,2,"['16', '14']","['16', '14']"
921,6,5102,3,['24'],['24']
922,5,5102,4,"['14', '14']","['14', '14']"
923,1,5102,5,"['24', '26']","['24', '26']"
924,5,5102,6,['14'],['14']
925,6,5102,7,"['24', '24']","['24', '24']"
926,4,5102,8,"['24', '24']","['24', '24']"
927,9,5103,0,['26'],['26']
928,8,5103,1,"['24', '24']","['24', '24']"
929,7,5103,2,['16'],['16']
930,8,5103,3,"['24', '24']","['24', '24']"
931,6,5103,4,['24'],['24']
932,5,5103,5,['14'],['14']
933,1,5103,6,"['24', '26']","['24', '26']"
934,5,5103,7,"['14', '14']","['14', '14']"
935,9,5103,8,"['14', '16']","['14', '16']"
936,9,5104,0,"['24', '24']","['24', '24']"
937,8,5104,1,"['14', '14']","['14', '14']"
938,7,5104,2,['16'],['16']
939,6,5104,3,"['16', '14']","['16', '14']"
940,9,5104,4,"['24', '24']","['24', '24']"
941,9,5104,5,['24'],['24']
942,5,5104,6,['26'],['26']
943,1,5104,7,"['26', '24']","['26', '24']"
944,8,5104,8,['14'],['14']
945,9,5105,0,['14'],['14']
946,8,5105,1,"['24', '24']","['24', '24']"
947,8,5105,2,['24'],['24']
948,7,5105,3,['16'],['16']
949,6,5105,4,['26'],['26']
950,5,5105,5,"['24', '24']","['24', '24']"
951,1,5105,6,"['16', '14']","['16', '14']"
952,9,5105,7,"['26', '24']","['26', '24']"
953,4,5105,8,"['14', '14']","['14', '14']"
954,9,5106,0,"['24', '26']","['24', '26']"
955,8,5106,1,"['14', '16']","['14', '16']"
956,7,5106,2,['16'],['16']
957,9,5106,3,"['24', '24']","['24', '24']"
958,6,5106,4,['26'],['26']
959,8,5106,5,['14'],['14']
960,5,5106,6,"['24', '24']","['24', '24']"
961,5,5106,7,['24'],['24']
962,4,5106,8,"['14', '14']","['14', '14']"
963,9,5107,0,['26'],['26']
964,8,5107,1,"['24', '26']","['24', '26']"
965,8,5107,2,"['24', '24']","['24', '24']"
966,7,5107,3,"['24', '24']","['24', '24']"
967,6,5107,4,['16'],['16']
968,5,5107,5,"['14', '16']","['14', '16']"
969,7,5107,6,['24'],['24']
970,4,5107,7,"['14', '14']","['14', '14']"
971,5,5107,8,['14'],['14']
972,9,5108,0,"['24', '24']","['24', '24']"
973,9,5108,1,"['24', '24']","['24', '24']"
974,8,5108,2,['16'],['16']
975,7,5108,3,['26'],['26']
976,6,5108,4,"['14', '14']","['14', '14']"
977,5,5108,5,"['24', '26']","['24', '26']"
978,1,5108,6,"['14', '16']","['14', '16']"
979,6,5108,7,['14'],['14']
980,9,5108,8,['24'],['24']
981,9,5109,0,['24'],['24']
982,8,5109,1,"['14', '14']","['14', '14']"
983,7,5109,2,"['16', '14']","['16', '14']"
984,9,5109,3,"['24', '24']","['24', '24']"
985,6,5109,4,['26'],['26']
986,9,5109,5,"['24', '24']","['24', '24']"
987,8,5109,6,['14'],['14']
988,5,5109,7,"['24', '26']","['24', '26']"
989,4,5109,8,['16'],['16']
990,9,5110,0,['16'],['16']
991,8,5110,1,['26'],['26']
992,7,5110,2,"['24', '24']","['24', '24']"
993,7,5110,3,['24'],['24']
994,6,5110,4,"['24', '24']","['24', '24']"
995,5,5110,5,"['16', '14']","['16', '14']"
996,4,5110,6,"['14', '14']","['14', '14']"
997,1,5110,7,"['26', '24']","['26', '24']"
998,3,5110,8,['14'],['14']
999,9,5111,0,"['16', '14']","['16', '14']"
1000,8,5111,1,"['24', '24']","['24', '24']"
1001,9,5111,2,['16'],['16']
1002,7,5111,3,"['26', '24']","['26', '24']"
1003,8,5111,4,"['24', '24']","['24', '24']"
1004,6,5111,5,"['14', '14']","['14', '14']"
1005,6,5111,6,['14'],['14']
1006,5,5111,7,['26'],['26']
1007,4,5111,8,['24'],['24']
1008,9,5112,0,"['16', '14']","['16', '14']"
1009,8,5112,1,"['14', '14']","['14', '14']"
1010,7,5112,2,"['24', '24']","['24', '24']"
1011,8,5112,3,['14'],['14']
1012,6,5112,4,"['24', '26']","['24', '26']"
1013,9,5112,5,['16'],['16']
1014,7,5112,6,['24'],['24']
1015,5,5112,7,['26'],['26']
1016,4,5112,8,"['24', '24']","['24', '24']"
1017,9,5113,0,['24'],['24']
1018,8,5113,1,"['14', '16']","['14', '16']"
1019,7,5113,2,['16'],['16']
1020,9,5113,3,"['24', '24']","['24', '24']"
1021,8,5113,4,"['14', '14']","['14', '14']"
1022,6,5113,5,['14'],['14']
1023,5,5113,6,['26'],['26']
1024,9,5113,7,"['24', '24']","['24', '24']"
1025,1,5113,8,"['26', '24']","['26', '24']"
1026,9,5114,0,"['14', '16']","['14', '16']"
1027,8,5114,1,['24'],['24']
1028,9,5114,2,"['14', '14']","['14', '14']"
1029,8,5114,3,"['24', '24']","['24', '24']"
1030,7,5114,4,"['24', '26']","['24', '26']"
1031,6,5114,5,"['24', '24']","['24', '24']"
1032,5,5114,6,['16'],['16']
1033,4,5114,7,['26'],['26']
1034,3,5114,8,['14'],['14']
1035,9,5115,0,"['24', '26']","['24', '26']"
1036,8,5115,1,['26'],['26']
1037,7,5115,2,['14'],['14']
1038,6,5115,3,"['14', '16']","['14', '16']"
1039,7,5115,4,"['14', '14']","['14', '14']"
1040,9,5115,5,"['24', '24']","['24', '24']"
1041,5,5115,6,"['24', '24']","['24', '24']"
1042,5,5115,7,['24'],['24']
1043,4,5115,8,['16'],['16']
1044,9,5116,0,"['24', '24']","['24', '24']"
1045,9,5116,1,['24'],['24']
1046,8,5116,2,['16'],['16']
1047,7,5116,3,"['26', '24']","['26', '24']"
1048,9,5116,4,"['24', '24']","['24', '24']"
1049,6,5116,5,"['14', '14']","['14', '14']"
1050,5,5116,6,['26'],['26']
1051,1,5116,7,"['16', '14']","['16', '14']"
1052,6,5116,8,['14'],['14']
1053,9,5117,0,['16'],['16']
1054,8,5117,1,['26'],['26']
1055,7,5117,2,['24'],['24']
1056,6,5117,3,"['26', '24']","['26', '24']"
1057,7,5117,4,"['24', '24']","['24', '24']"
1058,5,5117,5,"['16', '14']","['16', '14']"
1059,4,5117,6,"['14', '14']","['14', '14']"
1060,1,5117,7,"['24', '24']","['24', '24']"
1061,3,5117,8,['14'],['14']
1062,9,5118,0,"['14', '14']","['14', '14']"
1063,8,5118,1,['24'],['24']
1064,7,5118,2,['16'],['16']
1065,8,5118,3,"['24', '24']","['24', '24']"
1066,6,5118,4,['26'],['26']
1067,5,5118,5,"['16', '14']","['16', '14']"
1068,4,5118,6,"['24', '24']","['24', '24']"
1069,9,5118,7,['14'],['14']
1070,1,5118,8,"['24', '26']","['24', '26']"
1071,9,5119,0,"['14', '14']","['14', '14']"
1072,8,5119,1,"['24', '24']","['24', '24']"
1073,9,5119,2,['14'],['14']
1074,8,5119,3,"['24', '24']","['24', '24']"
1075,7,5119,4,['24'],['24']
1076,6,5119,5,"['24', '26']","['24', '26']"
1077,5,5119,6,"['16', '14']","['16', '14']"
1078,4,5119,7,['26'],['26']
1079,3,5119,8,['16'],['16']
1080,9,5120,0,"['24', '24']","['24', '24']"
1081,8,5120,1,['16'],['16']
1082,9,5120,2,['24'],['24']
1083,7,5120,3,"['14', '14']","['14', '14']"
1084,9,5120,4,"['24', '24']","['24', '24']"
1085,6,5120,5,"['14', '16']","['14', '16']"
1086,5,5120,6,"['26', '24']","['26', '24']"
1087,7,5120,7,['14'],['14']
1088,4,5120,8,['26'],['26']
1089,9,5121,0,['26'],['26']
1090,8,5121,1,"['16', '14']","['16', '14']"
1091,7,5121,2,"['14', '14']","['14', '14']"
1092,6,5121,3,['24'],['24']
1093,5,5121,4,"['24', '26']","['24', '26']"
1094,6,5121,5,"['24', '24']","['24', '24']"
1095,4,5121,6,"['24', '24']","['24', '24']"
1096,8,5121,7,['16'],['16']
1097,7,5121,8,['14'],['14']
1098,9,5122,0,['14'],['14']
1099,8,5122,1,"['16', '14']","['16', '14']"
1100,7,5122,2,"['24', '24']","['24', '24']"
1101,6,5122,3,"['26', '24']","['26', '24']"
1102,8,5122,4,['16'],['16']
1103,5,5122,5,['26'],['26']
1104,9,5122,6,"['14', '14']","['14', '14']"
1105,7,5122,7,['24'],['24']
1106,4,5122,8,"['24', '24']","['24', '24']"
1107,9,5123,0,"['26', '24']","['26', '24']"
1108,8,5123,1,['14'],['14']
1109,7,5123,2,"['24', '24']","['24', '24']"
1110,6,5123,3,"['16', '14']","['16', '14']"
1111,5,5123,4,['16'],['16']
1112,7,5123,5,['24'],['24']
1113,8,5123,6,"['14', '14']","['14', '14']"
1114,9,5123,7,['26'],['26']
1115,4,5123,8,"['24', '24']","['24', '24']"
1116,9,5124,0,"['14', '16']","['14', '16']"
1117,8,5124,1,"['24', '24']","['24', '24']"
1118,7,5124,2,"['26', '24']","['26', '24']"
1119,6,5124,3,['26'],['26']
1120,9,5124,4,"['14', '14']","['14', '14']"
1121,5,5124,5,['16'],['16']
1122,8,5124,6,"['24', '24']","['24', '24']"
1123,4,5124,7,['14'],['14']
1124,3,5124,8,['24'],['24']
1125,9,5125,0,"['26', '24']","['26', '24']"
1126,9,5125,1,['26'],['26']
1127,8,5125,2,['14'],['14']
1128,7,5125,3,['16'],['16']
1129,8,5125,4,"['14', '14']","['14', '14']"
1130,6,5125,5,"['16', '14']","['16', '14']"
1131,5,5125,6,"['24', '24']","['24', '24']"
1132,4,5125,7,"['24', '24']","['24', '24']"
1133,5,5125,8,['24'],['24']
1134,9,5126,0,"['14', '14']","['14', '14']"
1135,8,5126,1,"['24', '24']","['24', '24']"
1136,8,5126,2,['24'],['24']
1137,7,5126,3,['16'],['16']
1138,9,5126,4,['14'],['14']
1139,6,5126,5,['26'],['26']
1140,5,5126,6,"['24', '24']","['24', '24']"
1141,1,5126,7,"['14', '16']","['14', '16']"
1142,3,5126,8,"['26', '24']","['26', '24']"
1143,9,5127,0,"['16', '14']","['16', '14']"
1144,8,5127,1,['26'],['26']
1145,7,5127,2,"['24', '24']","['24', '24']"
1146,6,5127,3,"['14', '14']","['14', '14']"
1147,9,5127,4,['16'],['16']
1148,7,5127,5,['24'],['24']
1149,6,5127,6,['14'],['14']
1150,5,5127,7,"['26', '24']","['26', '24']"
1151,4,5127,8,"['24', '24']","['24', '24']"
1152,9,5128,0,['14'],['14']
1153,8,5128,1,['16'],['16']
1154,7,5128,2,"['24', '26']","['24', '26']"
1155,6,5128,3,['26'],['26']
1156,5,5128,4,"['24', '24']","['24', '24']"
1157,1,5128,5,"['16', '14']","['16', '14']"
1158,7,5128,6,['24'],['24']
1159,4,5128,7,"['24', '24']","['24', '24']"
1160,9,5128,8,"['14', '14']","['14', '14']"
1161,9,5129,0,"['24', '24']","['24', '24']"
1162,8,5129,1,['26'],['26']
1163,7,5129,2,['16'],['16']
1164,6,5129,3,"['14', '14']","['14', '14']"
1165,9,5129,4,['24'],['24']
1166,6,5129,5,['14'],['14']
1167,5,5129,6,"['26', '24']","['26', '24']"
1168,1,5129,7,"['14', '16']","['14', '16']"
1169,9,5129,8,"['24', '24']","['24', '24']"
1170,9,5130,0,['26'],['26']
1171,8,5130,1,"['24', '26']","['24', '26']"
1172,8,5130,2,['24'],['24']
1173,7,5130,3,['16'],['16']
1174,6,5130,4,"['14', '14']","['14', '14']"
1175,6,5130,5,['14'],['14']
1176,5,5130,6,"['14', '16']","['14', '16']"
1177,4,5130,7,"['24', '24']","['24', '24']"
1178,1,5130,8,"['24', '24']","['24', '24']"
1179,9,5131,0,['16'],['16']
1180,8,5131,1,"['24', '26']","['24', '26']"
1181,8,5131,2,"['24', '24']","['24', '24']"
1182,7,5131,3,"['16', '14']","['16', '14']"
1183,6,5131,4,"['14', '14']","['14', '14']"
1184,6,5131,5,['14'],['14']
1185,5,5131,6,['24'],['24']
1186,5,5131,7,"['24', '24']","['24', '24']"
1187,4,5131,8,['26'],['26']
1188,9,5132,0,"['24', '24']","['24', '24']"
1189,9,5132,1,['24'],['24']
1190,9,5132,2,"['24', '24']","['24', '24']"
1191,8,5132,3,"['14', '14']","['14', '14']"
1192,7,5132,4,"['24', '26']","['24', '26']"
1193,6,5132,5,['16'],['16']
1194,5,5132,6,['26'],['26']
1195,1,5132,7,"['14', '16']","['14', '16']"
1196,8,5132,8,['14'],['14']
1197,9,5133,0,"['24', '26']","['24', '26']"
1198,8,5133,1,"['14', '14']","['14', '14']"
1199,8,5133,2,['14'],['14']
1200,7,5133,3,['16'],['16']
1201,6,5133,4,"['16', '14']","['16', '14']"
1202,9,5133,5,"['24', '24']","['24', '24']"
1203,5,5133,6,['24'],['24']
1204,4,5133,7,['26'],['26']
1205,5,5133,8,"['24', '24']","['24', '24']"
1206,9,5134,0,['16'],['16']
1207,8,5134,1,['24'],['24']
1208,7,5134,2,"['14', '16']","['14', '16']"
1209,6,5134,3,['26'],['26']
1210,5,5134,4,"['14', '14']","['14', '14']"
1211,8,5134,5,"['24', '24']","['24', '24']"
1212,4,5134,6,"['24', '24']","['24', '24']"
1213,1,5134,7,"['24', '26']","['24', '26']"
1214,7,5134,8,['14'],['14']
1215,9,5135,0,"['14', '16']","['14', '16']"
1216,8,5135,1,['26'],['26']
1217,7,5135,2,['24'],['24']
1218,7,5135,3,"['24', '24']","['24', '24']"
1219,6,5135,4,"['24', '24']","['24', '24']"
1220,9,5135,5,"['14', '14']","['14', '14']"
1221,5,5135,6,['14'],['14']
1222,4,5135,7,['16'],['16']
1223,1,5135,8,"['24', '26']","['24', '26']"
1224,9,5136,0,"['14', '14']","['14', '14']"
1225,8,5136,1,"['24', '24']","['24', '24']"
1226,7,5136,2,['26'],['26']
1227,8,5136,3,['24'],['24']
1228,6,5136,4,"['24', '24']","['24', '24']"
1229,5,5136,5,"['26', '24']","['26', '24']"
1230,9,5136,6,['14'],['14']
1231,4,5136,7,['16'],['16']
1232,1,5136,8,"['14', '16']","['14', '16']"
1233,9,5137,0,['26'],['26']
1234,8,5137,1,"['24', '24']","['24', '24']"
1235,7,5137,2,['16'],['16']
1236,6,5137,3,"['14', '16']","['14', '16']"
1237,5,5137,4,"['14', '14']","['14', '14']"
1238,6,5137,5,['14'],['14']
1239,8,5137,6,"['24', '24']","['24', '24']"
1240,4,5137,7,['24'],['24']
1241,1,5137,8,"['26', '24']","['26', '24']"
1242,9,5138,0,"['14', '14']","['14', '14']"
1243,8,5138,1,['16'],['16']
1244,7,5138,2,['26'],['26']
1245,6,5138,3,['24'],['24']
1246,5,5138,4,"['24', '26']","['24', '26']"
1247,6,5138,5,"['24', '24']","['24', '24']"
1248,9,5138,6,['14'],['14']
1249,4,5138,7,"['24', '24']","['24', '24']"
